ID,Date,Block,Primary Type,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Latitude,Longitude
12244079,12/12/2020 21:41,010XX E 47TH ST,BATTERY,STREET,FALSE,FALSE,222,2,4,39,1183936,1874058,2020,41.80959567,-87.60086962
12248301,12/11/2020 16:50,015XX W GREENLEAF AVE,THEFT,RESIDENCE - GARAGE,FALSE,FALSE,2423,24,49,1,,,2020,,
12449012,8/5/2021 12:31,076XX W TALCOTT AVE,THEFT,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1612,16,41,10,1124039,1940029,2021,41.99182046,-87.81911572
12246448,10/3/2020 9:00,058XX W NORTH AVE,THEFT,OTHER (SPECIFY),FALSE,FALSE,2531,25,29,25,1137336,1910045,2020,41.90931187,-87.77092826
12245998,12/12/2020 15:39,003XX E 95TH ST,THEFT,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,633,6,9,49,1180007,1842051,2020,41.72185609,-87.61625909
12243047,12/12/2020 2:40,019XX S ST LOUIS AVE,BATTERY,APARTMENT,FALSE,TRUE,1024,10,24,29,1153406,1890205,2020,41.85456454,-87.71242104
12445612,8/5/2021 14:55,004XX W BARRY AVE,THEFT,APARTMENT,FALSE,FALSE,1934,19,44,6,1172724,1920656,2021,41.93771862,-87.64061377
12243587,12/12/2020 17:49,001XX N STATE ST,THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,1176352,1900927,2020,41.88350019,-87.6278767
12540355,11/14/2021 2:35,003XX N ORLEANS ST,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1831,18,42,8,1173999,1902588,2021,41.88811082,-87.63646747
12246432,12/5/2020 12:30,054XX N EAST RIVER RD,THEFT,APARTMENT,FALSE,FALSE,1614,16,41,76,1116632,1934938,2020,41.97796897,-87.84646804
12243456,12/12/2020 15:16,046XX W BELMONT AVE,BATTERY,STREET,FALSE,TRUE,2521,25,31,19,1144859,1920871,2020,41.9388808,-87.74301797
12243721,12/12/2020 19:30,033XX N MARSHFIELD AVE,BATTERY,APARTMENT,FALSE,FALSE,1922,19,47,6,1164729,1922247,2020,41.94225793,-87.66995149
12243643,12/12/2020 22:21,008XX W 66TH ST,BATTERY,RESIDENCE,FALSE,TRUE,723,7,6,68,1171666,1861083,2020,41.77426899,-87.64625405
12444784,8/5/2021 17:00,035XX W OGDEN AVE,BATTERY,STREET,FALSE,FALSE,1021,10,24,29,1153276,1890482,2021,41.85532724,-87.71289085
12246602,12/9/2020 17:00,045XX N WHIPPLE ST,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1724,17,33,14,1155230,1929978,2020,41.96366871,-87.70465618
12246490,11/3/2020 21:00,001XX W ELM ST,THEFT,RESIDENCE,FALSE,FALSE,1824,18,27,8,1175121,1908069,2020,41.9031259,-87.63218266
12444213,8/5/2021 9:00,108XX S WENTWORTH AVE,BATTERY,ALLEY,FALSE,FALSE,513,5,34,49,1176874,1832900,2021,41.69681551,-87.62800924
12243478,12/12/2020 14:25,013XX E 53RD ST,BATTERY,SIDEWALK,FALSE,FALSE,234,2,4,41,1185890,1870391,2020,41.79948723,-87.59381849
12244441,12/12/2020 22:30,092XX S STONY ISLAND AVE,BATTERY,HOTEL / MOTEL,FALSE,TRUE,413,4,8,48,1188516,1844213,2020,41.72759012,-87.58502358
12248319,12/12/2020 11:06,028XX W 71ST ST,THEFT,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,831,8,18,66,,,2020,,
12243756,12/12/2020 18:45,063XX S TROY ST,THEFT,SIDEWALK,FALSE,FALSE,823,8,17,66,1156477,1862439,2020,41.77830956,-87.70189801
12244331,12/12/2020 0:00,033XX W HARRISON ST,THEFT,STREET,FALSE,FALSE,1134,11,24,27,1154053,1897161,2020,41.87363971,-87.70986084
12243975,12/12/2020 14:00,071XX S BENNETT AVE,BATTERY,APARTMENT,FALSE,TRUE,333,3,5,43,1189945,1857919,2020,41.76516644,-87.57934907
12245604,12/12/2020 22:30,042XX W BELMONT AVE,THEFT,STREET,FALSE,FALSE,1731,17,30,16,1147781,1920945,2020,41.93902814,-87.73227687
12243927,12/12/2020 12:05,009XX S AUSTIN BLVD,BATTERY,NURSING / RETIREMENT HOME,FALSE,FALSE,1513,15,29,25,1136517,1895636,2020,41.86978639,-87.77428182
12246766,12/12/2020 14:00,035XX S FRANCISCO AVE,BATTERY,APARTMENT,FALSE,TRUE,911,9,12,58,1157607,1881063,2020,41.82939345,-87.69725006
12243092,12/12/2020 1:00,081XX S MANISTEE AVE,BATTERY,RESIDENCE,FALSE,FALSE,422,4,7,46,1195915,1851627,2020,41.74775504,-87.5576756
12243109,12/12/2020 3:51,006XX W DIVISION ST,BATTERY,APARTMENT,FALSE,TRUE,1822,18,27,8,1171881,1908252,2020,41.90370011,-87.64407833
12243540,12/12/2020 15:05,014XX W 95TH ST,BATTERY,RESTAURANT,FALSE,FALSE,2213,22,21,73,1168415,1841741,2020,41.72126252,-87.65872753
12243160,12/12/2020 3:00,014XX N TALMAN AVE,BATTERY,RESIDENCE,TRUE,TRUE,1423,14,1,24,1158482,1909544,2020,41.90753034,-87.69326053
12243274,12/12/2020 10:20,0000X E 113TH ST,BATTERY,RESIDENCE,TRUE,FALSE,531,5,9,49,1178474,1830054,2020,41.68896957,-87.62223703
12243922,12/12/2020 13:10,056XX W MADISON ST,BATTERY,STREET,FALSE,FALSE,1513,15,29,25,1138934,1899461,2020,41.88023916,-87.76531523
12243066,12/12/2020 2:06,010XX N DRAKE AVE,THEFT,STREET,FALSE,FALSE,1121,11,27,23,1152521,1906641,2020,41.89968421,-87.71523493
12444597,8/5/2021 18:30,023XX W PERSHING RD,BATTERY,APARTMENT,FALSE,TRUE,924,9,12,61,1161394,1878764,2021,41.82300695,-87.68341942
12445041,8/5/2021 20:30,086XX S HALSTED ST,THEFT,RESIDENCE,FALSE,FALSE,622,22,21,71,1172496,1847147,2021,41.73600861,-87.64362099
12244566,12/12/2020 12:00,011XX N KOSTNER AVE,THEFT,STREET,FALSE,FALSE,1111,11,37,23,1146837,1907072,2020,41.90097739,-87.73610144
12245990,12/12/2020 0:00,042XX N KIMBALL AVE,THEFT,STREET,FALSE,FALSE,1724,17,33,16,1152956,1928149,2020,41.9586953,-87.71306567
12243074,12/12/2020 0:05,003XX N LOWER COLUMBUS DR,THEFT,STREET,FALSE,FALSE,114,1,42,32,1178294,1902275,2020,41.88715514,-87.62070451
12243872,12/12/2020 13:00,015XX N OAKLEY BLVD,THEFT,STREET,FALSE,FALSE,1424,14,1,24,1160792,1910255,2020,41.90943376,-87.6847551
12243893,12/12/2020 23:40,004XX N PARK DR,BATTERY,RESIDENCE,FALSE,FALSE,1834,18,42,8,1178582,1903456,2020,41.89038929,-87.61961083
12243259,12/12/2020 7:15,031XX S DEARBORN ST,BATTERY,SIDEWALK,FALSE,FALSE,211,2,3,35,1176477,1884243,2020,41.83771536,-87.62792106
12243862,12/12/2020 21:50,020XX N MILWAUKEE AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1431,14,1,22,1159682,1913243,2020,41.91765602,-87.68875026
12449246,8/4/2021 15:59,021XX N MASON AVE,THEFT,RESIDENCE,FALSE,FALSE,2515,25,36,19,1136384,1913631,2021,41.91916935,-87.77433968
12243777,12/12/2020 23:00,005XX S PULASKI RD,THEFT,SIDEWALK,FALSE,FALSE,1132,11,24,26,1149812,1897243,2020,41.87394821,-87.7254297
12243084,12/12/2020 1:56,066XX S HONORE ST,BATTERY,APARTMENT,TRUE,TRUE,726,7,15,67,1165156,1860651,2020,41.77322377,-87.67013078
12444942,8/5/2021 20:45,016XX N LA SALLE DR,THEFT,GAS STATION,FALSE,FALSE,1814,18,2,7,1174831,1911155,2021,41.91160053,-87.63315535
13027316,3/30/2023 18:00,020XX N AUSTIN AVE,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2512,25,29,19,1136075,1912924,2023,41.91723478,-87.7754919
12444835,8/5/2021 20:00,038XX W MONROE ST,BATTERY,STREET,FALSE,TRUE,1122,11,28,26,1150913,1899389,2021,41.8798156,-87.72133114
12444772,8/5/2021 18:13,012XX W COLUMBIA AVE,BATTERY,SIDEWALK,FALSE,FALSE,2432,24,49,1,1166840,1944954,2021,42.00452158,-87.66153819
13026816,3/30/2023 18:30,002XX E 111TH ST,THEFT,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,513,5,9,49,1179894,1831414,2023,41.69266932,-87.61699709
12245140,12/12/2020 2:00,116XX S HALSTED ST,BATTERY,VEHICLE NON-COMMERCIAL,FALSE,TRUE,524,5,34,53,1173070,1827846,2020,41.68303118,-87.64208571
12243055,12/12/2020 0:10,026XX N MOODY AVE,BATTERY,APARTMENT,FALSE,TRUE,2512,25,30,19,1134955,1916914,2020,41.92820373,-87.77951219
12443961,8/5/2021 0:30,071XX S HARVARD AVE,BATTERY,APARTMENT,FALSE,TRUE,731,7,6,69,1175195,1857596,2021,41.76462217,-87.63342145
12244229,12/12/2020 20:00,036XX S BLAKE ST,BATTERY,RESIDENCE,FALSE,TRUE,912,9,12,59,1161974,1880486,2020,41.82772025,-87.68124367
12243560,12/12/2020 17:30,068XX S ABERDEEN ST,THEFT,STREET,FALSE,FALSE,724,7,16,68,1170161,1859502,2020,41.76996339,-87.65181703
12246217,12/12/2020 2:47,001XX E 51ST ST,BATTERY,GAS STATION,FALSE,TRUE,231,2,3,40,1178181,1871245,2020,41.8020092,-87.6220632
12243407,12/12/2020 3:22,011XX W NEWPORT AVE,THEFT,RESIDENCE,FALSE,FALSE,1924,19,44,6,1168036,1923063,2020,41.9444262,-87.65777321
12243729,12/12/2020 20:20,016XX W HARRISON ST,BATTERY,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1231,12,27,28,1165491,1897444,2020,41.87418063,-87.66785807
12243327,12/12/2020 10:44,008XX N MICHIGAN AVE,THEFT,DEPARTMENT STORE,FALSE,FALSE,1833,18,2,8,1177338,1906181,2020,41.89789513,-87.62409661
12243384,12/12/2020 11:30,063XX N ALBANY AVE,BATTERY,APARTMENT,FALSE,FALSE,2413,24,50,2,1154538,1941866,2020,41.99630393,-87.70688079
13030743,3/30/2023 15:00,012XX W WASHINGTON BLVD,THEFT,APARTMENT,FALSE,FALSE,1224,12,27,28,1167856,1900657,2023,41.8829467,-87.65908224
13026775,3/30/2023 8:00,080XX S LOOMIS BLVD,THEFT,STREET,FALSE,FALSE,612,6,21,71,1168397,1851370,2023,41.74768628,-87.65851693
13029861,3/30/2023 2:00,017XX E 70TH ST,BATTERY,APARTMENT,FALSE,TRUE,332,3,5,43,1189136,1858914,2023,41.76791622,-87.5822824
12244051,12/12/2020 19:28,091XX S PLEASANT AVE,BATTERY,RESIDENCE,FALSE,TRUE,2221,22,19,72,1165328,1843873,2020,41.72717888,-87.66997445
12444421,8/5/2021 11:00,013XX N LARAMIE AVE,THEFT,APARTMENT,FALSE,FALSE,2532,25,37,25,1141454,1908500,2021,41.90499712,-87.75583855
12246521,12/4/2020 23:00,012XX N CLARK ST,THEFT,STREET,FALSE,FALSE,1821,18,2,8,1175314,1908524,2020,41.90437011,-87.63146007
12244189,12/12/2020 22:45,008XX W NEWPORT AVE,BATTERY,APARTMENT,FALSE,TRUE,1924,19,44,6,1169945,1923108,2020,41.94450818,-87.65075528
12445183,8/5/2021 9:30,028XX W ROOSEVELT RD,THEFT,SIDEWALK,FALSE,FALSE,1135,11,28,29,1157756,1894588,2021,41.86650453,-87.69633529
12243765,12/12/2020 17:30,025XX W EASTWOOD AVE,THEFT,APARTMENT,FALSE,FALSE,1911,19,47,4,1158693,1930749,2020,41.96571395,-87.69190261
12444830,8/5/2021 19:00,085XX S RHODES AVE,BATTERY,RESIDENCE,FALSE,TRUE,632,6,6,44,1181286,1848528,2021,41.73960042,-87.61137537
12243649,12/12/2020 20:17,066XX S KENWOOD AVE,BATTERY,RESIDENCE,FALSE,TRUE,321,3,5,42,1186208,1861294,2020,41.77451681,-87.59293961
12243718,12/12/2020 19:18,027XX N MILDRED AVE,BATTERY,APARTMENT,FALSE,TRUE,1935,19,43,7,1169807,1918421,2020,41.93164986,-87.65139954
12243958,12/12/2020 13:00,009XX N MICHIGAN AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1833,18,42,8,1177324,1906733,2020,41.89941016,-87.62413127
12243929,12/12/2020 23:00,017XX W 81ST ST,BATTERY,STREET,FALSE,TRUE,611,6,21,71,1166012,1850979,2020,41.74666431,-87.6672674
13026299,3/30/2023 12:00,040XX N CICERO AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1624,16,45,15,1143644,1926627,2023,41.95469865,-87.74733882
12243018,12/12/2020 0:00,010XX N LARAMIE AVE,BATTERY,APARTMENT,FALSE,TRUE,1531,15,37,25,1141504,1906425,2020,41.89930216,-87.75570621
12246672,11/13/2020 9:00,007XX W 116TH ST,THEFT,RESIDENCE,FALSE,FALSE,524,5,34,53,1173644,1828213,2020,41.68402563,-87.6399737
12243584,12/12/2020 19:00,029XX N BROADWAY,THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1934,19,44,6,1171745,1919751,2020,41.93525692,-87.64423848
12243110,12/12/2020 2:14,072XX S CHAMPLAIN AVE,BATTERY,STREET,FALSE,FALSE,323,3,6,69,1181816,1857228,2020,41.76346194,-87.60916526
12243667,12/12/2020 19:38,085XX S SANGAMON ST,BATTERY,STREET,TRUE,FALSE,613,6,21,71,1171473,1848120,2020,41.73870109,-87.64734047
13026489,3/30/2023 15:50,008XX N MICHIGAN AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1833,18,2,8,1177330,1906499,2023,41.89876792,-87.62411633
12243405,12/12/2020 0:00,012XX W LELAND AVE,THEFT,APARTMENT,FALSE,FALSE,1913,19,46,3,1167324,1931353,2020,41.96718966,-87.66015085
12244176,12/12/2020 23:00,007XX N CENTRAL AVE,BATTERY,APARTMENT,FALSE,TRUE,1524,15,37,25,1138893,1904338,2020,41.89362301,-87.76534725
12243455,12/12/2020 1:00,050XX N LINCOLN AVE,BATTERY,RESTAURANT,FALSE,FALSE,2031,20,40,4,1158737,1933560,2020,41.97342657,-87.69166342
12244281,12/12/2020 21:00,026XX E 73RD ST,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,334,3,7,43,1195159,1857628,2020,41.76424091,-87.56024816
12243207,12/12/2020 9:45,044XX N SHERIDAN RD,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1914,19,46,3,1168802,1929837,2020,41.96299771,-87.6547606
12243271,12/12/2020 8:30,018XX S ST LOUIS AVE,BATTERY,APARTMENT,FALSE,TRUE,1021,10,24,29,1153330,1890730,2020,41.85600671,-87.71268606
12243912,12/12/2020 22:29,014XX S KEDVALE AVE,BATTERY,STREET,FALSE,TRUE,1011,10,24,29,1148950,1892806,2020,41.86178926,-87.72870933
13026104,3/30/2023 9:10,055XX S NORMAL BLVD,BATTERY,STREET,FALSE,TRUE,711,7,20,68,1173901,1868228,2023,41.79382636,-87.63784911
12243544,12/12/2020 14:39,011XX W 106TH ST,BATTERY,RESIDENCE,FALSE,TRUE,2232,22,34,73,1170438,1834505,2020,41.70136209,-87.65152754
12247015,12/12/2020 20:30,001XX W LAKE ST,BATTERY,CTA PLATFORM,FALSE,FALSE,122,1,42,32,1175401,1901736,2020,41.88574153,-87.6313445
12243374,12/12/2020 7:15,078XX S EBERHART AVE,BATTERY,APARTMENT,FALSE,TRUE,624,6,6,69,1180935,1853046,2020,41.75200639,-87.6125227
12445286,8/5/2021 20:12,036XX W FIFTH AVE,BATTERY,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1133,11,28,27,1151966,1897712,2021,41.87519306,-87.71750882
13026015,3/30/2023 4:39,077XX W BELMONT AVE,BATTERY,RESIDENCE,FALSE,TRUE,1631,16,38,17,1123724,1920361,2023,41.93785439,-87.82070725
12243970,12/12/2020 13:20,011XX S MOZART ST,BATTERY,APARTMENT,FALSE,TRUE,1135,11,28,29,1157528,1895062,2020,41.86780987,-87.69715941
12243213,12/12/2020 0:00,092XX S MAY ST,THEFT,RESIDENCE,FALSE,TRUE,2222,22,21,73,1170280,1843449,2020,41.72590921,-87.65184687
12243613,12/12/2020 20:08,073XX S PERRY AVE,BATTERY,STREET,FALSE,FALSE,731,7,6,69,1176668,1856239,2020,41.76086539,-87.62806332
12445511,8/5/2021 18:30,079XX S BENNETT AVE,THEFT,STREET,FALSE,FALSE,414,4,8,46,1190245,1852803,2021,41.75112048,-87.57841405
12243064,12/12/2020 0:00,001XX S SACRAMENTO BLVD,BATTERY,APARTMENT,FALSE,FALSE,1124,11,28,27,1156412,1899102,2020,41.87891867,-87.70114722
11553828,1/2/2019 4:30,108XX S UNION AVE,THEFT,RESIDENCE,TRUE,FALSE,2233,22,34,49,1173570,1832981,2019,41.69711139,-87.64010412
11646446,4/5/2019 22:00,032XX W FULTON BLVD,THEFT,STREET,FALSE,FALSE,1123,11,28,27,1154657,1901815,2019,41.8863987,-87.70751864
12243475,12/12/2020 15:20,020XX E 79TH ST,THEFT,DRUG STORE,FALSE,FALSE,414,4,8,46,1191073,1852990,2020,41.75161364,-87.57537386
12244126,12/12/2020 13:00,003XX S FRANKLIN ST,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,122,1,42,32,1174377,1898761,2020,41.87760087,-87.63519367
11688463,5/15/2019 16:30,083XX S COLFAX AVE,BATTERY,VEHICLE NON-COMMERCIAL,TRUE,TRUE,423,4,7,46,1194952,1850229,2019,41.74394259,-87.56125022
12244300,12/12/2020 7:00,009XX W PERSHING RD,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,915,9,11,60,1170719,1878985,2020,41.82341474,-87.64920327
12243089,12/12/2020 1:00,029XX W WALTON ST,BATTERY,APARTMENT,FALSE,TRUE,1211,12,26,24,1156441,1906068,2020,41.89803344,-87.70085221
11693379,5/11/2019 14:14,026XX N ELSTON AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,1432,14,1,22,1160867,1917657,2019,41.92974382,-87.68427378
12244113,12/12/2020 23:00,047XX S CICERO AVE,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,814,8,22,56,1145157,1872827,2020,41.80703651,-87.74313685
12246687,12/10/2020 9:29,037XX N WILTON AVE,THEFT,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1923,19,44,6,1169264,1925130,2020,41.95007148,-87.65319935
12243551,12/12/2020 17:40,063XX S WESTERN AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,825,8,16,66,1161461,1862542,2020,41.77849033,-87.68362345
12243053,12/12/2020 2:47,022XX N LEAMINGTON AVE,BATTERY,RESIDENCE,TRUE,TRUE,2522,25,36,19,1141689,1914362,2020,41.92107875,-87.75483008
12540794,11/14/2021 9:00,076XX S PRAIRIE AVE,BATTERY,APARTMENT,FALSE,TRUE,623,6,6,69,1179356,1854508,2021,41.75605444,-87.61826445
12243301,12/12/2020 11:01,055XX S LA SALLE ST,BATTERY,STREET,FALSE,TRUE,225,2,3,68,1176235,1868250,2020,41.7938346,-87.62928988
12243600,12/12/2020 15:45,080XX S MANISTEE AVE,BATTERY,RESIDENCE,FALSE,TRUE,422,4,7,46,1195903,1852175,2020,41.7492591,-87.55770147
12243524,12/12/2020 14:00,016XX N PULASKI RD,BATTERY,ALLEY,FALSE,FALSE,2535,25,26,23,1149466,1910591,2020,41.91058325,-87.72635338
12243764,12/12/2020 23:40,030XX N OLEANDER AVE,THEFT,RESIDENCE,FALSE,FALSE,2511,25,29,17,1125230,1919316,2020,41.93496193,-87.81519549
12243362,12/12/2020 12:00,059XX S CAMPBELL AVE,BATTERY,APARTMENT,FALSE,TRUE,824,8,16,66,1160722,1865196,2020,41.78578856,-87.68625947
12248278,12/11/2020 19:25,109XX S AVENUE M,THEFT,OTHER (SPECIFY),FALSE,FALSE,432,4,10,52,,,2020,,
12244411,12/12/2020 6:00,036XX W DOUGLAS BLVD,THEFT,STREET,FALSE,FALSE,1011,10,24,29,1152116,1893208,2020,41.86283063,-87.71707679
12244021,12/12/2020 18:45,049XX N CLARK ST,THEFT,ALLEY,FALSE,FALSE,2033,20,47,3,1165215,1933109,2020,41.97205339,-87.6678552
12243133,12/12/2020 3:15,063XX S KILPATRICK AVE,BATTERY,RESIDENCE,FALSE,TRUE,813,8,13,64,1146135,1862105,2020,41.77759514,-87.73982128
12243082,12/12/2020 1:21,039XX W FLOURNOY ST,BATTERY,APARTMENT,TRUE,FALSE,1132,11,24,26,1150181,1896738,2020,41.87255525,-87.72408806
12243776,12/12/2020 23:30,039XX W 26TH ST,BATTERY,APARTMENT,TRUE,FALSE,1031,10,22,30,1150650,1886436,2020,41.84427618,-87.72263516
12243559,12/12/2020 16:18,080XX S EVANS AVE,BATTERY,APARTMENT,FALSE,TRUE,631,6,6,44,1182621,1851889,2020,41.74879253,-87.60638016
12246666,12/2/2020 15:00,008XX E 90TH PL,BATTERY,RESIDENCE,FALSE,TRUE,633,6,8,44,1183340,1845147,2020,41.73027504,-87.60395489
12245086,12/12/2020 16:30,008XX N KARLOV AVE,BATTERY,APARTMENT,FALSE,TRUE,1111,11,37,23,1148900,1905296,2020,41.8960642,-87.7285698
12243632,12/12/2020 20:40,078XX S YATES BLVD,BATTERY,APARTMENT,FALSE,TRUE,414,4,7,43,1193558,1853449,2020,41.75281274,-87.56625268
12245988,12/12/2020 18:43,045XX N MAGNOLIA AVE,THEFT,APARTMENT,FALSE,FALSE,1913,19,46,3,1167101,1930303,2020,41.96431322,-87.66100108
12444430,8/5/2021 16:15,012XX S CANAL ST,THEFT,GROCERY FOOD STORE,FALSE,FALSE,124,1,11,28,1173311,1894740,2021,41.8665907,-87.6392271
12243076,12/12/2020 0:15,031XX N CLARK ST,BATTERY,APARTMENT,FALSE,FALSE,1933,19,44,6,1170077,1921289,2020,41.93951388,-87.65032338
13026462,3/30/2023 15:15,005XX W WEBSTER AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1812,18,43,7,1172220,1914889,2023,41.92190489,-87.64263678
11715786,6/8/2019 10:40,003XX N WELLS ST,THEFT,SIDEWALK,FALSE,FALSE,1831,18,42,8,,,2019,,
12243892,12/12/2020 23:25,040XX W ARTHINGTON ST,BATTERY,STREET,FALSE,TRUE,1132,11,24,26,1149503,1895805,2020,41.87000817,-87.72660153
12243250,12/12/2020 9:10,049XX S KOMENSKY AVE,BATTERY,STREET,FALSE,TRUE,815,8,14,57,1150197,1871605,2020,41.8035867,-87.72468318
12244888,12/12/2020 15:00,034XX W 111TH ST,THEFT,RESTAURANT,FALSE,FALSE,2211,22,19,74,1155180,1830781,2020,41.69146063,-87.70749686
13026185,3/30/2023 10:22,008XX W MARQUETTE RD,THEFT,APARTMENT,FALSE,FALSE,723,7,6,68,1171690,1860420,2023,41.77244911,-87.64618549
11722867,5/30/2019 16:00,003XX W WACKER DR,THEFT,OTHER,FALSE,FALSE,122,1,42,32,,,2019,,
11984400,2/15/2020 21:00,055XX N MARMORA AVE,BATTERY,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1622,16,45,11,1135881,1936279,2020,41.98132676,-87.77564634
12243875,12/12/2020 23:30,082XX S PRAIRIE AVE,BATTERY,APARTMENT,FALSE,TRUE,631,6,6,44,1179465,1850446,2020,41.74490536,-87.61798876
13026788,3/30/2023 19:22,0000X N STATE ST,THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,1176363,1900552,2023,41.88247092,-87.62784763
12015909,3/23/2020 15:39,005XX W ENGLEWOOD AVE,BATTERY,APARTMENT,FALSE,FALSE,711,7,20,68,1173880,1863478,2020,41.78079231,-87.63806697
12016098,3/23/2020 21:05,016XX E 95TH ST,THEFT,GAS STATION,FALSE,FALSE,431,4,7,51,1188709,1842306,2020,41.72235251,-87.58437738
11722848,6/3/2019 23:00,001XX N HARBOR DR,THEFT,VEHICLE - DELIVERY TRUCK,FALSE,FALSE,114,1,42,32,,,2019,,
12016433,3/23/2020 23:15,015XX W 18TH PL,THEFT,TAXICAB,FALSE,FALSE,1233,12,25,31,1166374,1891159,2020,41.85691522,-87.66479581
12444230,8/5/2021 10:35,076XX N SHERIDAN RD,THEFT,APARTMENT,FALSE,TRUE,2422,24,49,1,1165553,1950404,2021,42.01950408,-87.6661168
13027667,3/30/2023 0:00,084XX S ST LAWRENCE AVE,THEFT,RESIDENCE,FALSE,FALSE,632,6,6,44,1181713,1849070,2023,41.74107788,-87.60979423
12243586,12/12/2020 18:07,011XX N AVERS AVE,BATTERY,APARTMENT,FALSE,TRUE,1112,11,37,23,1150510,1907241,2020,41.90137019,-87.7226057
12016406,3/23/2020 20:00,037XX S INDIANA AVE,THEFT,STREET,FALSE,FALSE,212,2,3,35,1178211,1880420,2020,41.8271855,-87.62167452
12016155,3/23/2020 19:30,039XX W LAKE ST,THEFT,SIDEWALK,FALSE,FALSE,1122,11,37,26,1149759,1901435,2020,41.88545255,-87.72551529
12015830,3/23/2020 11:28,056XX W BELMONT AVE,THEFT,GROCERY FOOD STORE,FALSE,FALSE,1633,16,30,15,1138058,1920707,2020,41.93855656,-87.76801769
12016020,3/23/2020 2:00,025XX N NORDICA AVE,THEFT,STREET,FALSE,FALSE,2512,25,29,18,1128658,1916197,2020,41.92634547,-87.80266816
11718117,6/8/2019 19:30,008XX N Hermitage Ave,THEFT,APARTMENT,FALSE,FALSE,1213,12,1,24,,,2019,,
11865355,10/18/2019 22:11,020XX W LE MOYNE ST,THEFT,STREET,FALSE,FALSE,1424,14,1,24,1162393,1909828,2019,41.90822868,-87.6788857
12016128,3/23/2020 19:58,039XX N ALBANY AVE,THEFT,APARTMENT,FALSE,TRUE,1733,17,33,16,1155020,1925969,2020,41.95267199,-87.70553628
12015649,3/23/2020 1:40,013XX N HUDSON AVE,BATTERY,APARTMENT,FALSE,TRUE,1821,18,27,8,1173068,1909520,2020,41.90715332,-87.63968057
12243217,12/12/2020 0:01,114XX S CALUMET AVE,THEFT,STREET,FALSE,FALSE,531,5,9,49,1180622,1829113,2020,41.68633841,-87.61440208
12015822,3/23/2020 9:00,026XX W 37TH PL,THEFT,STREET,FALSE,FALSE,911,9,12,58,1159394,1879696,2020,41.82560575,-87.69073109
12016126,3/23/2020 19:14,070XX S JEFFERY BLVD,BATTERY,CHA APARTMENT,TRUE,FALSE,332,3,5,43,1190762,1858684,2020,41.76724597,-87.57632989
12015954,3/23/2020 15:30,011XX E 47TH ST,THEFT,STREET,FALSE,FALSE,222,2,4,39,1184674,1874076,2020,41.80962777,-87.59816223
12015988,3/23/2020 17:05,011XX S CANAL ST,THEFT,GROCERY FOOD STORE,FALSE,FALSE,124,1,25,28,1173303,1895451,2020,41.86854191,-87.63923536
12016147,3/23/2020 20:20,067XX S CLAREMONT AVE,BATTERY,STREET,FALSE,FALSE,832,8,17,66,1161894,1859933,2020,41.77132188,-87.68210847
12016078,3/23/2020 16:50,080XX S RHODES AVE,BATTERY,RESIDENCE,FALSE,TRUE,631,6,6,44,1181298,1851895,2020,41.74883957,-87.61122788
12243638,12/12/2020 20:23,065XX S LOWE AVE,BATTERY,APARTMENT,FALSE,TRUE,723,7,20,68,1173163,1861518,2020,41.77542973,-87.64075349
12243070,12/12/2020 0:30,034XX W POLK ST,THEFT,APARTMENT,FALSE,TRUE,1133,11,24,27,1153635,1896159,2020,41.87089844,-87.7114222
12015617,3/23/2020 3:24,075XX S SAGINAW AVE,THEFT,APARTMENT,FALSE,TRUE,421,4,7,43,1195237,1855388,2020,41.75809226,-87.56003608
